"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Volume","PropHKPriceEdge.Volume","PropnetProbBEdge.Volume","KProbHKPrice.Volume","KProbnetProbB.Volume","KProbFixed.Volume","KProbFixednetProbB.Volume","KEMProb.Volume","KEMProbnetProbB.Volume","KProbHalf.Volume","KProbHalfnetProbB.Volume","KProbQuarter.Volume","KProbQuarternetProbB.Volume","KProbAdj.Volume","KProbAdjnetProbB.Volume","KHalfAdj.Volume","KHalfAdjnetProbB.Volume","KEMQuarterAdj.Volume","KEMQuarterAdjnetProbB.Volume"
"440","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :8271.336  ","Max.   :8271.351  ","Max.   :1974.68  ","Max.   :1974.68  ","Max.   :2289.5046  ","Max.   :2292.8488  ","Max.   :7.0999  ","Max.   :7.7475  ","Max.   :493.135  ","Max.   :493.130  ","Max.   :122.67485  ","Max.   :122.77842  ","Max.   :2289.5046  ","Max.   :2292.8488  ","Max.   :285.29898  ","Max.   :309.58003  ","Max.   :36.38967  ","Max.   :43.65328  "
"441","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   1.912  ","Min.   :   1.834  ","Min.   :   0.3894  ","Min.   :   0.3894  ","Min.   :   0.3894  ","Min.   :   0.3894  ","Min.   :0.08837  ","Min.   :0.08837  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00000  ","Min.   :  0.00000  ","Min.   :   0.3894  ","Min.   :   0.3894  ","Min.   :  0.03717  ","Min.   :  0.01989  ","Min.   : 0.00189  ","Min.   : 0.00001  "
"443","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  58.858  ","1st Qu.:  58.798  ","1st Qu.:  13.9155  ","1st Qu.:  13.9155  ","1st Qu.:  13.9155  ","1st Qu.:  13.9155  ","1st Qu.:0.95090  ","1st Qu.:0.95090  ","1st Qu.:  2.914  ","1st Qu.:  2.892  ","1st Qu.:  0.01704  ","1st Qu.:  0.05329  ","1st Qu.:  13.9155  ","1st Qu.:  13.9155  ","1st Qu.:  1.58534  ","1st Qu.:  1.54955  ","1st Qu.: 0.17911  ","1st Qu.: 0.16927  "
"444","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 123.126  ","Median : 123.171  ","Median :  29.5366  ","Median :  29.5366  ","Median :  29.5366  ","Median :  29.5366  ","Median :1.13966  ","Median :1.13966  ","Median :  6.799  ","Median :  6.801  ","Median :  0.98260  ","Median :  1.00226  ","Median :  29.5366  ","Median :  29.5366  ","Median :  3.42710  ","Median :  3.45888  ","Median : 0.40024  ","Median : 0.41828  "
"445","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 188.170  ","Mean   : 188.174  ","Mean   :  45.2157  ","Mean   :  45.2157  ","Mean   :  45.2157  ","Mean   :  45.2157  ","Mean   :1.15814  ","Mean   :1.15814  ","Mean   : 10.725  ","Mean   : 10.727  ","Mean   :  2.05840  ","Mean   :  2.07467  ","Mean   :  45.2157  ","Mean   :  45.2157  ","Mean   :  5.28188  ","Mean   :  5.41058  ","Mean   : 0.62784  ","Mean   : 0.68282  "
"446","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 229.321  ","3rd Qu.: 229.280  ","3rd Qu.:  55.0212  ","3rd Qu.:  55.0212  ","3rd Qu.:  55.0212  ","3rd Qu.:  55.0212  ","3rd Qu.:1.33227  ","3rd Qu.:1.33227  ","3rd Qu.: 13.169  ","3rd Qu.: 13.175  ","3rd Qu.:  2.55731  ","3rd Qu.:  2.57602  ","3rd Qu.:  55.0212  ","3rd Qu.:  55.0212  ","3rd Qu.:  6.41880  ","3rd Qu.:  6.59671  ","3rd Qu.: 0.76460  ","3rd Qu.: 0.83908  "
"447","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :8271.178  ","Max.   :8271.191  ","Max.   :1974.5238  ","Max.   :1974.5238  ","Max.   :1974.5238  ","Max.   :1974.5238  ","Max.   :4.15338  ","Max.   :4.15338  ","Max.   :492.977  ","Max.   :493.009  ","Max.   :122.54143  ","Max.   :122.66489  ","Max.   :1974.5238  ","Max.   :1974.5238  ","Max.   :251.77128  ","Max.   :278.33784  ","Max.   :32.11324  ","Max.   :39.24788  "
"448","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   1.408  ","Min.   :   1.413  ","Min.   :   0.00  ","Min.   :   0.00  ","Min.   :   0.1244  ","Min.   :   0.0903  ","Min.   :0.000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00000  ","Min.   :  0.0000  ","Min.   :   0.1244  ","Min.   :   0.0903  ","Min.   :  0.01035  ","Min.   :  0.005  ","Min.   : 0.00082  ","Min.   : 0.00002  "
"450","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  59.073  ","1st Qu.:  58.978  ","1st Qu.:  14.04  ","1st Qu.:  14.05  ","1st Qu.:  15.3700  ","1st Qu.:  15.3568  ","1st Qu.:1.002  ","1st Qu.:0.9882  ","1st Qu.:  2.980  ","1st Qu.:  2.972  ","1st Qu.:  0.07668  ","1st Qu.:  0.1091  ","1st Qu.:  15.3700  ","1st Qu.:  15.3568  ","1st Qu.:  1.75813  ","1st Qu.:  1.734  ","1st Qu.: 0.19950  ","1st Qu.: 0.19164  "
"451","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 123.305  ","Median : 123.423  ","Median :  29.68  ","Median :  29.69  ","Median :  33.3169  ","Median :  33.3752  ","Median :1.227  ","Median :1.2148  ","Median :  6.898  ","Median :  6.906  ","Median :  1.05809  ","Median :  1.0781  ","Median :  33.3169  ","Median :  33.3752  ","Median :  3.84681  ","Median :  3.883  ","Median : 0.44965  ","Median : 0.46740  "
"452","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 188.397  ","Mean   : 188.402  ","Mean   :  45.36  ","Mean   :  45.36  ","Mean   :  52.4263  ","Mean   :  52.5311  ","Mean   :1.300  ","Mean   :1.3007  ","Mean   : 10.823  ","Mean   : 10.824  ","Mean   :  2.12148  ","Mean   :  2.1354  ","Mean   :  52.4263  ","Mean   :  52.5311  ","Mean   :  6.10010  ","Mean   :  6.203  ","Mean   : 0.72261  ","Mean   : 0.77493  "
"453","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 229.539  ","3rd Qu.: 229.439  ","3rd Qu.:  55.19  ","3rd Qu.:  55.20  ","3rd Qu.:  63.8310  ","3rd Qu.:  63.9555  ","3rd Qu.:1.500  ","3rd Qu.:1.5035  ","3rd Qu.: 13.301  ","3rd Qu.: 13.304  ","3rd Qu.:  2.65536  ","3rd Qu.:  2.6715  ","3rd Qu.:  63.8310  ","3rd Qu.:  63.9555  ","3rd Qu.:  7.41193  ","3rd Qu.:  7.555  ","3rd Qu.: 0.88211  ","3rd Qu.: 0.95093  "
"454","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :8271.563  ","Max.   :8271.580  ","Max.   :1974.79  ","Max.   :1974.80  ","Max.   :2514.5115  ","Max.   :2520.5135  ","Max.   :7.364  ","Max.   :8.0693  ","Max.   :493.191  ","Max.   :493.186  ","Max.   :122.69822  ","Max.   :122.7983  ","Max.   :2514.5115  ","Max.   :2520.5135  ","Max.   :308.71517  ","Max.   :331.073  ","Max.   :39.37639  ","Max.   :46.68399  "
"455","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   1.963  ","Min.   :   1.872  ","Min.   :   0.4079  ","Min.   :   0.4032  ","Min.   :   0.4087  ","Min.   :   0.4038  ","Min.   :0.000  ","Min.   :0.000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00000  ","Min.   :  0.00000  ","Min.   :   0.4087  ","Min.   :   0.4038  ","Min.   :  0.04147  ","Min.   :  0.02612  ","Min.   : 0.00245  ","Min.   : 0.00002  "
"457","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  59.002  ","1st Qu.:  58.953  ","1st Qu.:  14.0044  ","1st Qu.:  14.0041  ","1st Qu.:  14.9887  ","1st Qu.:  14.9791  ","1st Qu.:1.016  ","1st Qu.:1.005  ","1st Qu.:  2.951  ","1st Qu.:  2.936  ","1st Qu.:  0.03705  ","1st Qu.:  0.07086  ","1st Qu.:  14.9887  ","1st Qu.:  14.9791  ","1st Qu.:  1.71489  ","1st Qu.:  1.67694  ","1st Qu.: 0.19369  ","1st Qu.: 0.18348  "
"458","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 123.286  ","Median : 123.342  ","Median :  29.6187  ","Median :  29.6176  ","Median :  31.9715  ","Median :  31.9677  ","Median :1.218  ","Median :1.216  ","Median :  6.838  ","Median :  6.840  ","Median :  1.00281  ","Median :  1.02231  ","Median :  31.9715  ","Median :  31.9677  ","Median :  3.69420  ","Median :  3.72083  ","Median : 0.43128  ","Median : 0.44789  "
"459","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 188.340  ","Mean   : 188.345  ","Mean   :  45.2992  ","Mean   :  45.2996  ","Mean   :  48.8278  ","Mean   :  48.8355  ","Mean   :1.242  ","Mean   :1.242  ","Mean   : 10.766  ","Mean   : 10.767  ","Mean   :  2.07387  ","Mean   :  2.08954  ","Mean   :  48.8278  ","Mean   :  48.8355  ","Mean   :  5.69265  ","Mean   :  5.80699  ","Mean   : 0.67552  ","Mean   : 0.72932  "
"460","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 229.463  ","3rd Qu.: 229.413  ","3rd Qu.:  55.0987  ","3rd Qu.:  55.1065  ","3rd Qu.:  59.4878  ","3rd Qu.:  59.6230  ","3rd Qu.:1.429  ","3rd Qu.:1.438  ","3rd Qu.: 13.210  ","3rd Qu.: 13.214  ","3rd Qu.:  2.57803  ","3rd Qu.:  2.59510  ","3rd Qu.:  59.4878  ","3rd Qu.:  59.6230  ","3rd Qu.:  6.91467  ","3rd Qu.:  7.06637  ","3rd Qu.: 0.82248  ","3rd Qu.: 0.89545  "
"461","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :8271.405  ","Max.   :8271.421  ","Max.   :1974.6349  ","Max.   :1974.6360  ","Max.   :2168.5752  ","Max.   :2170.5809  ","Max.   :4.471  ","Max.   :4.533  ","Max.   :493.033  ","Max.   :493.048  ","Max.   :122.56479  ","Max.   :122.68477  ","Max.   :2168.5752  ","Max.   :2170.5809  ","Max.   :272.43565  ","Max.   :297.66198  ","Max.   :34.74896  ","Max.   :41.97274  "
"462","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.963  ","Min.   :   2.681  ","Min.   :   0.316  ","Min.   :   0.1682  ","Min.   :   0.4197  ","Min.   :   0.3211  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00000  ","Min.   :  0.00000  ","Min.   :   0.4197  ","Min.   :   0.3211  ","Min.   :  0.0343  ","Min.   :  0.0192  ","Min.   : 0.00189  ","Min.   : 0.00001  "
"464","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  57.162  ","1st Qu.:  56.986  ","1st Qu.:  13.563  ","1st Qu.:  13.5628  ","1st Qu.:  13.6481  ","1st Qu.:  13.6670  ","1st Qu.:0.9359  ","1st Qu.:0.9353  ","1st Qu.:  2.810  ","1st Qu.:  2.815  ","1st Qu.:  0.02163  ","1st Qu.:  0.05491  ","1st Qu.:  13.6481  ","1st Qu.:  13.6670  ","1st Qu.:  1.5384  ","1st Qu.:  1.5072  ","1st Qu.: 0.17409  ","1st Qu.: 0.16466  "
"465","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 118.433  ","Median : 118.419  ","Median :  28.364  ","Median :  28.3607  ","Median :  28.5345  ","Median :  28.5414  ","Median :1.1131  ","Median :1.1120  ","Median :  6.546  ","Median :  6.550  ","Median :  0.95184  ","Median :  0.96866  ","Median :  28.5345  ","Median :  28.5414  ","Median :  3.3031  ","Median :  3.3466  ","Median : 0.38753  ","Median : 0.40316  "
"466","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 181.565  ","Mean   : 181.569  ","Mean   :  43.624  ","Mean   :  43.6245  ","Mean   :  44.0420  ","Mean   :  44.0457  ","Mean   :1.1135  ","Mean   :1.1136  ","Mean   : 10.357  ","Mean   : 10.359  ","Mean   :  1.99684  ","Mean   :  2.01200  ","Mean   :  44.0420  ","Mean   :  44.0457  ","Mean   :  5.1426  ","Mean   :  5.2642  ","Mean   : 0.61102  ","Mean   : 0.66367  "
"467","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 219.794  ","3rd Qu.: 219.871  ","3rd Qu.:  53.151  ","3rd Qu.:  53.1532  ","3rd Qu.:  53.3601  ","3rd Qu.:  53.3601  ","3rd Qu.:1.2859  ","3rd Qu.:1.2848  ","3rd Qu.: 12.718  ","3rd Qu.: 12.712  ","3rd Qu.:  2.47545  ","3rd Qu.:  2.48369  ","3rd Qu.:  53.3601  ","3rd Qu.:  53.3601  ","3rd Qu.:  6.1854  ","3rd Qu.:  6.3470  ","3rd Qu.: 0.73684  ","3rd Qu.: 0.80693  "
"468","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :7271.843  ","Max.   :7271.855  ","Max.   :1735.959  ","Max.   :1735.9592  ","Max.   :2984.1184  ","Max.   :2809.4775  ","Max.   :6.0247  ","Max.   :5.6528  ","Max.   :433.415  ","Max.   :433.443  ","Max.   :107.73581  ","Max.   :107.84435  ","Max.   :2984.1184  ","Max.   :2809.4775  ","Max.   :373.0148  ","Max.   :376.3756  ","Max.   :46.62685  ","Max.   :50.42167  "
"469","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   2.963  ","Min.   :   2.681  ","Min.   :   0.5344  ","Min.   :   0.5344  ","Min.   :   0.5344  ","Min.   :   0.5344  ","Min.   :0.08383  ","Min.   :0.08383  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.5344  ","Min.   :   0.5344  ","Min.   :  0.04763  ","Min.   :  0.02077  ","Min.   : 0.00189  ","Min.   : 0.00001  "
"471","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  57.175  ","1st Qu.:  56.972  ","1st Qu.:  13.5483  ","1st Qu.:  13.5483  ","1st Qu.:  13.5483  ","1st Qu.:  13.5483  ","1st Qu.:0.93797  ","1st Qu.:0.93797  ","1st Qu.:  2.804  ","1st Qu.:  2.815  ","1st Qu.:  0.0168  ","1st Qu.:  0.05045  ","1st Qu.:  13.5483  ","1st Qu.:  13.5483  ","1st Qu.:  1.53621  ","1st Qu.:  1.50420  ","1st Qu.: 0.17374  ","1st Qu.: 0.16418  "
"472","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 118.435  ","Median : 118.411  ","Median :  28.3526  ","Median :  28.3526  ","Median :  28.3526  ","Median :  28.3526  ","Median :1.11183  ","Median :1.11183  ","Median :  6.536  ","Median :  6.544  ","Median :  0.9466  ","Median :  0.96528  ","Median :  28.3526  ","Median :  28.3526  ","Median :  3.28229  ","Median :  3.33290  ","Median : 0.38584  ","Median : 0.40215  "
"473","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 181.559  ","Mean   : 181.563  ","Mean   :  43.6182  ","Mean   :  43.6182  ","Mean   :  43.6182  ","Mean   :  43.6182  ","Mean   :1.10712  ","Mean   :1.10712  ","Mean   : 10.351  ","Mean   : 10.352  ","Mean   :  1.9918  ","Mean   :  2.00719  ","Mean   :  43.6182  ","Mean   :  43.6182  ","Mean   :  5.09459  ","Mean   :  5.21802  ","Mean   : 0.60548  ","Mean   : 0.65833  "
"474","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 219.775  ","3rd Qu.: 219.856  ","3rd Qu.:  53.1453  ","3rd Qu.:  53.1453  ","3rd Qu.:  53.1453  ","3rd Qu.:  53.1453  ","3rd Qu.:1.28113  ","3rd Qu.:1.28113  ","3rd Qu.: 12.707  ","3rd Qu.: 12.700  ","3rd Qu.:  2.4682  ","3rd Qu.:  2.47664  ","3rd Qu.:  53.1453  ","3rd Qu.:  53.1453  ","3rd Qu.:  6.13963  ","3rd Qu.:  6.29945  ","3rd Qu.: 0.73182  ","3rd Qu.: 0.80198  "
"475","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :7271.843  ","Max.   :7271.855  ","Max.   :1735.9592  ","Max.   :1735.9592  ","Max.   :1735.9592  ","Max.   :1735.9592  ","Max.   :3.37160  ","Max.   :3.37160  ","Max.   :433.415  ","Max.   :433.443  ","Max.   :107.7358  ","Max.   :107.84435  ","Max.   :1735.9592  ","Max.   :1735.9592  ","Max.   :221.35194  ","Max.   :244.70869  ","Max.   :28.23327  ","Max.   :34.50590  "
"476","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   3.085  ","Min.   :   2.758  ","Min.   :   0.3584  ","Min.   :   0.1531  ","Min.   :   0.411  ","Min.   :   0.3124  ","Min.   :0.000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.00000  ","Min.   :  0.00000  ","Min.   :   0.411  ","Min.   :   0.3124  ","Min.   :  0.0336  ","Min.   :  0.0187  ","Min.   : 0.00254  ","Min.   : 0.00002  "
"478","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  57.281  ","1st Qu.:  57.103  ","1st Qu.:  13.6389  ","1st Qu.:  13.6422  ","1st Qu.:  14.596  ","1st Qu.:  14.5571  ","1st Qu.:1.001  ","1st Qu.:0.9886  ","1st Qu.:  2.849  ","1st Qu.:  2.858  ","1st Qu.:  0.03988  ","1st Qu.:  0.07476  ","1st Qu.:  14.596  ","1st Qu.:  14.5571  ","1st Qu.:  1.6641  ","1st Qu.:  1.6348  ","1st Qu.: 0.18807  ","1st Qu.: 0.17853  "
"479","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 118.590  ","Median : 118.597  ","Median :  28.4497  ","Median :  28.4426  ","Median :  30.802  ","Median :  30.8220  ","Median :1.190  ","Median :1.1860  ","Median :  6.585  ","Median :  6.591  ","Median :  0.97082  ","Median :  0.98713  ","Median :  30.802  ","Median :  30.8220  ","Median :  3.5627  ","Median :  3.5953  ","Median : 0.41752  ","Median : 0.43307  "
"480","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 181.727  ","Mean   : 181.732  ","Mean   :  43.7041  ","Mean   :  43.7047  ","Mean   :  47.555  ","Mean   :  47.5709  ","Mean   :1.193  ","Mean   :1.1938  ","Mean   : 10.396  ","Mean   : 10.397  ","Mean   :  2.01164  ","Mean   :  2.02626  ","Mean   :  47.555  ","Mean   :  47.5709  ","Mean   :  5.5419  ","Mean   :  5.6497  ","Mean   : 0.65736  ","Mean   : 0.70883  "
"481","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:  50.00  ","3rd Qu.: 219.960  ","3rd Qu.: 220.071  ","3rd Qu.:  53.2157  ","3rd Qu.:  53.2203  ","3rd Qu.:  57.486  ","3rd Qu.:  57.5227  ","3rd Qu.:1.377  ","3rd Qu.:1.3860  ","3rd Qu.: 12.761  ","3rd Qu.: 12.747  ","3rd Qu.:  2.49527  ","3rd Qu.:  2.50174  ","3rd Qu.:  57.486  ","3rd Qu.:  57.5227  ","3rd Qu.:  6.6744  ","3rd Qu.:  6.8073  ","3rd Qu.: 0.79279  ","3rd Qu.: 0.85970  "
"482","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :1600.00  ","Max.   :7272.043  ","Max.   :7272.057  ","Max.   :1736.0569  ","Max.   :1736.0579  ","Max.   :3309.235  ","Max.   :3083.5322  ","Max.   :5.927  ","Max.   :5.7700  ","Max.   :433.464  ","Max.   :433.478  ","Max.   :107.75635  ","Max.   :107.86183  ","Max.   :3309.235  ","Max.   :3083.5322  ","Max.   :413.6543  ","Max.   :413.0897  ","Max.   :51.70679  ","Max.   :55.34013  "
"483","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   0.50  ","Min.   :   3.085  ","Min.   :   2.758  ","Min.   :   0.589  ","Min.   :   0.5701  ","Min.   :   0.5637  ","Min.   :   0.5535  ","Min.   :0.000  ","Min.   :0.0000  ","Min.   :  0.000  ","Min.   :  0.000  ","Min.   :  0.0000  ","Min.   :  0.00000  ","Min.   :   0.5637  ","Min.   :   0.5535  ","Min.   :  0.0546  ","Min.   :  0.02714  ","Min.   : 0.002538  ","Min.   : 0.00002  "
"485","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:  12.50  ","1st Qu.:  57.282  ","1st Qu.:  57.078  ","1st Qu.:  13.637  ","1st Qu.:  13.6435  ","1st Qu.:  14.5449  ","1st Qu.:  14.4998  ","1st Qu.:1.002  ","1st Qu.:0.9904  ","1st Qu.:  2.844  ","1st Qu.:  2.857  ","1st Qu.:  0.0360  ","1st Qu.:  0.06864  ","1st Qu.:  14.5449  ","1st Qu.:  14.4998  ","1st Qu.:  1.6619  ","1st Qu.:  1.63237  ","1st Qu.: 0.187847  ","1st Qu.: 0.17781  "
"486","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :  26.00  ","Median : 118.613  ","Median : 118.583  ","Median :  28.440  ","Median :  28.4364  ","Median :  30.6127  ","Median :  30.6513  ","Median :1.188  ","Median :1.1856  ","Median :  6.576  ","Median :  6.588  ","Median :  0.9663  ","Median :  0.98336  ","Median :  30.6127  ","Median :  30.6513  ","Median :  3.5461  ","Median :  3.57911  ","Median : 0.415767  ","Median : 0.43172  "
"487","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :  40.53  ","Mean   : 181.721  ","Mean   : 181.726  ","Mean   :  43.698  ","Mean   :  43.6983  ","Mean   :  47.0953  ","Mean   :  47.1033  ","Mean   :1.187  ","Mean   :1.1873  ","Mean   : 10.390  ","Mean   : 10.391  ","Mean   :  2.0066  ","Mean   :  2.02140  ","Mean   :  47.0953  ","Mean   :  47.1033  ","Mean   :  5.4900  ","Mean   :  5.59960  ","Mean   : 0.651376  ","Mean   : 0.70308  "
