"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.High","PropHKPriceEdge.High","PropnetProbBEdge.High","KProbHKPrice.High","KProbnetProbB.High","KProbFixed.High","KProbFixednetProbB.High","X.KEMProb.High","KEMProbnetProbB.High","KProbHalf.High","KProbHalfnetProbB.High","KProbQuarter.High","KProbQuarternetProbB.High","KProbAdj.High","KProbAdjnetProbB.High","KHalfAdj.High","KHalfAdjnetProbB.High","KEMQuarterAdj.High","KEMQuarterAdjnetProbB.High"
"1012","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  ","Mean   :104787  "
"1013","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  ","3rd Qu.:137218  "
"1014","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  ","Max.   :183739  "
"1015","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  ","Min.   : 20687  "
"1017","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  ","1st Qu.: 74649  "
"1018","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  ","Median :104692  "
"1019","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  ","Mean   :104790  "
"1020","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  ","3rd Qu.:137224  "
"1021","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  ","Max.   :183747  "
"1022","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  "
"1024","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  ","1st Qu.: 75451  "
"1025","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  ","Median :105792  "
"1026","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  ","Mean   :106108  "
"1027","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  ","3rd Qu.:139121  "
"1028","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  ","Max.   :185678  "
"1029","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  ","Min.   : 21265  "
"1031","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  ","1st Qu.: 75448  "
"1032","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  ","Median :105786  "
"1033","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  ","Mean   :106104  "
"1034","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  ","3rd Qu.:139118  "
"1035","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  ","Max.   :185675  "
"1036","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  ","Min.   : 21267  "
"1038","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  ","1st Qu.: 75458  "
"1039","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  ","Median :105806  "
"1040","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  ","Mean   :106122  "
"1041","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  ","3rd Qu.:139140  "
"1042","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  ","Max.   :185703  "
"1043","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  ","Min.   : 21268  "
"1045","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  ","1st Qu.: 75455  "
"1046","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  ","Median :105800  "
"1047","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  ","Mean   :106118  "
"1048","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  ","3rd Qu.:139137  "
"1049","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  ","Max.   :185700  "
"1050","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  "
"1052","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  "
"1053","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  "
"1054","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  "
"1055","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  "
"1056","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  "
"1057","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  "
"1059","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  "
"1060","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  ","Median :24676  "
"1061","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  ","Mean   :24804  "
"1062","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  ","3rd Qu.:32491  "
"1063","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  ","Max.   :43489  "
"1064","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  ","Min.   : 4779  "
"1066","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  ","1st Qu.:17831  "
