"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Open","PropHKPriceEdge.Open","PropnetProbBEdge.Open","KProbHKPrice.Open","KProbnetProbB.Open","KProbFixed.Open","KProbFixednetProbB.Open","X.KEMProb.Open","KEMProbnetProbB.Open","KProbHalf.Open","KProbHalfnetProbB.Open","KProbQuarter.Open","KProbQuarternetProbB.Open","KProbAdj.Open","KProbAdjnetProbB.Open","KHalfAdj.Open","KHalfAdjnetProbB.Open","KEMQuarterAdj.Open","KEMQuarterAdjnetProbB.Open"
"32","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :108007  ","Mean   :107999.80  ","Mean   :40859  ","Mean   :40859  ","Mean   :42019  ","Mean   :42041  ","Mean   :20842  ","Mean   :20842  ","Mean   :24773  ","Mean   :24777  ","Mean   :20715  ","Mean   :20740  ","Mean   :42019  ","Mean   :42041  ","Mean   :22514  ","Mean   :22558  ","Mean   :20266  ","Mean   :20289  "
"33","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:143035  ","3rd Qu.:143018.22  ","3rd Qu.:49125  ","3rd Qu.:49124  ","3rd Qu.:50797  ","3rd Qu.:50850  ","3rd Qu.:21262  ","3rd Qu.:21261  ","3rd Qu.:26642  ","3rd Qu.:26649  ","3rd Qu.:20978  ","3rd Qu.:21012  ","3rd Qu.:50797  ","3rd Qu.:50850  ","3rd Qu.:23493  ","3rd Qu.:23524  ","3rd Qu.:20378  ","3rd Qu.:20403  "
"34","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :192077  ","Max.   :192081.72  ","Max.   :60912  ","Max.   :60913  ","Max.   :63468  ","Max.   :63546  ","Max.   :21634  ","Max.   :21635  ","Max.   :29422  ","Max.   :29426  ","Max.   :21495  ","Max.   :21538  ","Max.   :63468  ","Max.   :63546  ","Max.   :24962  ","Max.   :25038  ","Max.   :20553  ","Max.   :20597  "
"35","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15188  ","Min.   :     1  ","Min.   :     1.37  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :19943  ","Min.   :19943  ","Min.   :18784  ","Min.   :18784  ","Min.   :19683  ","Min.   :19683  ","Min.   :15192  ","Min.   :15192  ","Min.   :19398  ","Min.   :19380  ","Min.   :19898  ","Min.   :19891  "
"37","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33006  ","1st Qu.: 77027  ","1st Qu.: 77019.70  ","1st Qu.:33494  ","1st Qu.:33494  ","1st Qu.:34014  ","1st Qu.:33983  ","1st Qu.:20501  ","1st Qu.:20500  ","1st Qu.:23090  ","1st Qu.:23093  ","1st Qu.:20478  ","1st Qu.:20492  ","1st Qu.:34014  ","1st Qu.:33983  ","1st Qu.:21644  ","1st Qu.:21716  ","1st Qu.:20170  ","1st Qu.:20195  "
"38","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39850  ","Median :107920  ","Median :107908.21  ","Median :40903  ","Median :40903  ","Median :42104  ","Median :42124  ","Median :20826  ","Median :20826  ","Median :24808  ","Median :24812  ","Median :20731  ","Median :20755  ","Median :42104  ","Median :42124  ","Median :22525  ","Median :22559  ","Median :20266  ","Median :20288  "
"39","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :108007  ","Mean   :107999.80  ","Mean   :40859  ","Mean   :40859  ","Mean   :42019  ","Mean   :42041  ","Mean   :20842  ","Mean   :20842  ","Mean   :24773  ","Mean   :24777  ","Mean   :20715  ","Mean   :20740  ","Mean   :42019  ","Mean   :42041  ","Mean   :22514  ","Mean   :22558  ","Mean   :20266  ","Mean   :20289  "
"40","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:143035  ","3rd Qu.:143018.22  ","3rd Qu.:49125  ","3rd Qu.:49124  ","3rd Qu.:50797  ","3rd Qu.:50850  ","3rd Qu.:21262  ","3rd Qu.:21261  ","3rd Qu.:26642  ","3rd Qu.:26649  ","3rd Qu.:20978  ","3rd Qu.:21012  ","3rd Qu.:50797  ","3rd Qu.:50850  ","3rd Qu.:23493  ","3rd Qu.:23524  ","3rd Qu.:20378  ","3rd Qu.:20403  "
"41","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :192077  ","Max.   :192081.72  ","Max.   :60912  ","Max.   :60913  ","Max.   :63468  ","Max.   :63546  ","Max.   :21634  ","Max.   :21635  ","Max.   :29422  ","Max.   :29426  ","Max.   :21495  ","Max.   :21538  ","Max.   :63468  ","Max.   :63546  ","Max.   :24962  ","Max.   :25038  ","Max.   :20553  ","Max.   :20597  "
"42","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15188  ","Min.   :     1  ","Min.   :     1.37  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :19943  ","Min.   :19943  ","Min.   :18784  ","Min.   :18784  ","Min.   :19683  ","Min.   :19683  ","Min.   :15192  ","Min.   :15192  ","Min.   :19398  ","Min.   :19380  ","Min.   :19898  ","Min.   :19891  "
"44","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33006  ","1st Qu.: 76292  ","1st Qu.: 76284.10  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:20475  ","1st Qu.:20475  ","1st Qu.:23037  ","1st Qu.:23041  ","1st Qu.:20467  ","1st Qu.:20481  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:21558  ","1st Qu.:21627  ","1st Qu.:20159  ","1st Qu.:20184  "
"45","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39850  ","Median :106079  ","Median :106066.00  ","Median :40432  ","Median :40432  ","Median :40432  ","Median :40432  ","Median :20770  ","Median :20770  ","Median :24677  ","Median :24681  ","Median :20701  ","Median :20725  ","Median :40432  ","Median :40432  ","Median :22334  ","Median :22375  ","Median :20245  ","Median :20266  "
"46","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :105848  ","Mean   :105840.75  ","Mean   :40319  ","Mean   :40319  ","Mean   :40319  ","Mean   :40319  ","Mean   :20784  ","Mean   :20784  ","Mean   :24628  ","Mean   :24633  ","Mean   :20680  ","Mean   :20705  ","Mean   :40319  ","Mean   :40319  ","Mean   :22322  ","Mean   :22369  ","Mean   :20244  ","Mean   :20267  "
"47","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:139552  ","3rd Qu.:139535.87  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:21172  ","3rd Qu.:21172  ","3rd Qu.:26409  ","3rd Qu.:26417  ","3rd Qu.:20924  ","3rd Qu.:20958  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:23207  ","3rd Qu.:23243  ","3rd Qu.:20345  ","3rd Qu.:20370  "
"48","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :187051  ","Max.   :187054.42  ","Max.   :59655  ","Max.   :59655  ","Max.   :59655  ","Max.   :59655  ","Max.   :21507  ","Max.   :21507  ","Max.   :29088  ","Max.   :29094  ","Max.   :21415  ","Max.   :21458  ","Max.   :59655  ","Max.   :59655  ","Max.   :24537  ","Max.   :24623  ","Max.   :20504  ","Max.   :20549  "
"49","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15188  ","Min.   :     1  ","Min.   :     1.37  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :19943  ","Min.   :19943  ","Min.   :18784  ","Min.   :18784  ","Min.   :19683  ","Min.   :19683  ","Min.   :15192  ","Min.   :15192  ","Min.   :19398  ","Min.   :19380  ","Min.   :19898  ","Min.   :19891  "
"51","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33006  ","1st Qu.: 76292  ","1st Qu.: 76284.10  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:20475  ","1st Qu.:20475  ","1st Qu.:23037  ","1st Qu.:23041  ","1st Qu.:20467  ","1st Qu.:20481  ","1st Qu.:33305  ","1st Qu.:33305  ","1st Qu.:21558  ","1st Qu.:21627  ","1st Qu.:20159  ","1st Qu.:20184  "
"52","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39850  ","Median :106079  ","Median :106066.00  ","Median :40432  ","Median :40432  ","Median :40432  ","Median :40432  ","Median :20770  ","Median :20770  ","Median :24677  ","Median :24681  ","Median :20701  ","Median :20725  ","Median :40432  ","Median :40432  ","Median :22334  ","Median :22375  ","Median :20245  ","Median :20266  "
"53","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :105848  ","Mean   :105840.75  ","Mean   :40319  ","Mean   :40319  ","Mean   :40319  ","Mean   :40319  ","Mean   :20784  ","Mean   :20784  ","Mean   :24628  ","Mean   :24633  ","Mean   :20680  ","Mean   :20705  ","Mean   :40319  ","Mean   :40319  ","Mean   :22322  ","Mean   :22369  ","Mean   :20244  ","Mean   :20267  "
"54","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:139552  ","3rd Qu.:139535.87  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:21172  ","3rd Qu.:21172  ","3rd Qu.:26409  ","3rd Qu.:26417  ","3rd Qu.:20924  ","3rd Qu.:20958  ","3rd Qu.:48256  ","3rd Qu.:48256  ","3rd Qu.:23207  ","3rd Qu.:23243  ","3rd Qu.:20345  ","3rd Qu.:20370  "
"55","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :187051  ","Max.   :187054.42  ","Max.   :59655  ","Max.   :59655  ","Max.   :59655  ","Max.   :59655  ","Max.   :21507  ","Max.   :21507  ","Max.   :29088  ","Max.   :29094  ","Max.   :21415  ","Max.   :21458  ","Max.   :59655  ","Max.   :59655  ","Max.   :24537  ","Max.   :24623  ","Max.   :20504  ","Max.   :20549  "
"56","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15188  ","Min.   :     1  ","Min.   :     1.37  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :19943  ","Min.   :19943  ","Min.   :18784  ","Min.   :18784  ","Min.   :19683  ","Min.   :19683  ","Min.   :15192  ","Min.   :15192  ","Min.   :19398  ","Min.   :19380  ","Min.   :19898  ","Min.   :19891  "
"58","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33006  ","1st Qu.: 76315  ","1st Qu.: 76305.78  ","1st Qu.:33316  ","1st Qu.:33316  ","1st Qu.:33662  ","1st Qu.:33649  ","1st Qu.:20488  ","1st Qu.:20488  ","1st Qu.:23044  ","1st Qu.:23048  ","1st Qu.:20468  ","1st Qu.:20482  ","1st Qu.:33662  ","1st Qu.:33649  ","1st Qu.:21600  ","1st Qu.:21668  ","1st Qu.:20164  ","1st Qu.:20188  "
"59","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39850  ","Median :106136  ","Median :106130.94  ","Median :40461  ","Median :40461  ","Median :41130  ","Median :41137  ","Median :20801  ","Median :20801  ","Median :24691  ","Median :24695  ","Median :20705  ","Median :20729  ","Median :41130  ","Median :41137  ","Median :22413  ","Median :22451  ","Median :20254  ","Median :20275  "
"60","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :105901  ","Mean   :105894.75  ","Mean   :40345  ","Mean   :40345  ","Mean   :40919  ","Mean   :40929  ","Mean   :20810  ","Mean   :20810  ","Mean   :24641  ","Mean   :24645  ","Mean   :20684  ","Mean   :20709  ","Mean   :40919  ","Mean   :40929  ","Mean   :22389  ","Mean   :22434  ","Mean   :20252  ","Mean   :20274  "
"61","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:139633  ","3rd Qu.:139616.80  ","3rd Qu.:48296  ","3rd Qu.:48296  ","3rd Qu.:49022  ","3rd Qu.:49061  ","3rd Qu.:21211  ","3rd Qu.:21211  ","3rd Qu.:26428  ","3rd Qu.:26436  ","3rd Qu.:20929  ","3rd Qu.:20963  ","3rd Qu.:49022  ","3rd Qu.:49061  ","3rd Qu.:23289  ","3rd Qu.:23324  ","3rd Qu.:20354  ","3rd Qu.:20379  "
"62","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :187152  ","Max.   :187154.99  ","Max.   :59704  ","Max.   :59704  ","Max.   :60846  ","Max.   :60860  ","Max.   :21556  ","Max.   :21556  ","Max.   :29111  ","Max.   :29117  ","Max.   :21422  ","Max.   :21465  ","Max.   :60846  ","Max.   :60860  ","Max.   :24670  ","Max.   :24750  ","Max.   :20520  ","Max.   :20564  "
"63","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :15188  ","Min.   :     1  ","Min.   :     1.37  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :15192  ","Min.   :19943  ","Min.   :19943  ","Min.   :18784  ","Min.   :18784  ","Min.   :19683  ","Min.   :19683  ","Min.   :15192  ","Min.   :15192  ","Min.   :19398  ","Min.   :19380  ","Min.   :19898  ","Min.   :19891  "
"65","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:33006  ","1st Qu.: 76315  ","1st Qu.: 76305.78  ","1st Qu.:33316  ","1st Qu.:33316  ","1st Qu.:33662  ","1st Qu.:33649  ","1st Qu.:20488  ","1st Qu.:20488  ","1st Qu.:23044  ","1st Qu.:23048  ","1st Qu.:20468  ","1st Qu.:20482  ","1st Qu.:33662  ","1st Qu.:33649  ","1st Qu.:21600  ","1st Qu.:21668  ","1st Qu.:20164  ","1st Qu.:20188  "
"66","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :39850  ","Median :106136  ","Median :106130.94  ","Median :40461  ","Median :40461  ","Median :41130  ","Median :41137  ","Median :20801  ","Median :20801  ","Median :24691  ","Median :24695  ","Median :20705  ","Median :20729  ","Median :41130  ","Median :41137  ","Median :22413  ","Median :22451  ","Median :20254  ","Median :20275  "
"67","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :39832  ","Mean   :105901  ","Mean   :105894.75  ","Mean   :40345  ","Mean   :40345  ","Mean   :40919  ","Mean   :40929  ","Mean   :20810  ","Mean   :20810  ","Mean   :24641  ","Mean   :24645  ","Mean   :20684  ","Mean   :20709  ","Mean   :40919  ","Mean   :40929  ","Mean   :22389  ","Mean   :22434  ","Mean   :20252  ","Mean   :20274  "
"68","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:47661  ","3rd Qu.:139633  ","3rd Qu.:139616.80  ","3rd Qu.:48296  ","3rd Qu.:48296  ","3rd Qu.:49022  ","3rd Qu.:49061  ","3rd Qu.:21211  ","3rd Qu.:21211  ","3rd Qu.:26428  ","3rd Qu.:26436  ","3rd Qu.:20929  ","3rd Qu.:20963  ","3rd Qu.:49022  ","3rd Qu.:49061  ","3rd Qu.:23289  ","3rd Qu.:23324  ","3rd Qu.:20354  ","3rd Qu.:20379  "
"69","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :58676  ","Max.   :187152  ","Max.   :187154.99  ","Max.   :59704  ","Max.   :59704  ","Max.   :60846  ","Max.   :60860  ","Max.   :21556  ","Max.   :21556  ","Max.   :29111  ","Max.   :29117  ","Max.   :21422  ","Max.   :21465  ","Max.   :60846  ","Max.   :60860  ","Max.   :24670  ","Max.   :24750  ","Max.   :20520  ","Max.   :20564  "
"70","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4704  ","Min.   : 4702  ","Min.   :4755  ","Min.   :4753  ","Min.   :4771  ","Min.   :4770  ","Min.   :4755  ","Min.   :4753  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4771  ","Min.   :4770  ","Min.   :4777  ","Min.   :4777  ","Min.   :4778  ","Min.   :4778  "
"72","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6491  ","1st Qu.: 6514  ","1st Qu.:5346  ","1st Qu.:5362  ","1st Qu.:4968  ","1st Qu.:4975  ","1st Qu.:5346  ","1st Qu.:5362  ","1st Qu.:4811  ","1st Qu.:4811  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4968  ","1st Qu.:4975  ","1st Qu.:4823  ","1st Qu.:4827  ","1st Qu.:4789  ","1st Qu.:4791  "
"73","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7507  ","Median : 7555  ","Median :5691  ","Median :5721  ","Median :5081  ","Median :5091  ","Median :5691  ","Median :5721  ","Median :4840  ","Median :4839  ","Median :4779  ","Median :4779  ","Median :5081  ","Median :5091  ","Median :4848  ","Median :4855  ","Median :4795  ","Median :4799  "
"74","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7587  ","Mean   : 7651  ","Mean   :5717  ","Mean   :5752  ","Mean   :5087  ","Mean   :5095  ","Mean   :5717  ","Mean   :5752  ","Mean   :4843  ","Mean   :4840  ","Mean   :4779  ","Mean   :4779  ","Mean   :5087  ","Mean   :5095  ","Mean   :4849  ","Mean   :4856  ","Mean   :4795  ","Mean   :4799  "
"75","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8917  ","3rd Qu.: 9008  ","3rd Qu.:6160  ","3rd Qu.:6212  ","3rd Qu.:5234  ","3rd Qu.:5249  ","3rd Qu.:6160  ","3rd Qu.:6212  ","3rd Qu.:4875  ","3rd Qu.:4873  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:5234  ","3rd Qu.:5249  ","3rd Qu.:4883  ","3rd Qu.:4894  ","3rd Qu.:4803  ","3rd Qu.:4810  "
"76","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10150  ","Max.   :10309  ","Max.   :6582  ","Max.   :6659  ","Max.   :5363  ","Max.   :5377  ","Max.   :6582  ","Max.   :6659  ","Max.   :4915  ","Max.   :4905  ","Max.   :4779  ","Max.   :4779  ","Max.   :5363  ","Max.   :5377  ","Max.   :4911  ","Max.   :4924  ","Max.   :4810  ","Max.   :4817  "
"77","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   : 4704  ","Min.   : 4702  ","Min.   :4755  ","Min.   :4753  ","Min.   :4771  ","Min.   :4770  ","Min.   :4755  ","Min.   :4753  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4771  ","Min.   :4770  ","Min.   :4777  ","Min.   :4777  ","Min.   :4778  ","Min.   :4778  "
"79","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.: 6471  ","1st Qu.: 6494  ","1st Qu.:5326  ","1st Qu.:5342  ","1st Qu.:4959  ","1st Qu.:4967  ","1st Qu.:5326  ","1st Qu.:5342  ","1st Qu.:4797  ","1st Qu.:4791  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4959  ","1st Qu.:4967  ","1st Qu.:4821  ","1st Qu.:4825  ","1st Qu.:4789  ","1st Qu.:4791  "
"80","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median : 7463  ","Median : 7512  ","Median :5648  ","Median :5678  ","Median :5064  ","Median :5074  ","Median :5648  ","Median :5678  ","Median :4808  ","Median :4796  ","Median :4779  ","Median :4779  ","Median :5064  ","Median :5074  ","Median :4844  ","Median :4852  ","Median :4794  ","Median :4798  "
"81","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :24645  ","Mean   : 7544  ","Mean   : 7608  ","Mean   :5674  ","Mean   :5709  ","Mean   :5069  ","Mean   :5078  ","Mean   :5674  ","Mean   :5709  ","Mean   :4812  ","Mean   :4798  ","Mean   :4779  ","Mean   :4779  ","Mean   :5069  ","Mean   :5078  ","Mean   :4845  ","Mean   :4852  ","Mean   :4795  ","Mean   :4798  "
"82","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:32474  ","3rd Qu.: 8850  ","3rd Qu.: 8942  ","3rd Qu.:6093  ","3rd Qu.:6147  ","3rd Qu.:5208  ","3rd Qu.:5224  ","3rd Qu.:6093  ","3rd Qu.:6147  ","3rd Qu.:4828  ","3rd Qu.:4807  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:5208  ","3rd Qu.:5224  ","3rd Qu.:4877  ","3rd Qu.:4889  ","3rd Qu.:4802  ","3rd Qu.:4808  "
"83","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :43489  ","Max.   :10060  ","Max.   :10218  ","Max.   :6492  ","Max.   :6568  ","Max.   :5327  ","Max.   :5341  ","Max.   :6492  ","Max.   :6568  ","Max.   :4851  ","Max.   :4814  ","Max.   :4779  ","Max.   :4779  ","Max.   :5327  ","Max.   :5341  ","Max.   :4903  ","Max.   :4916  ","Max.   :4808  ","Max.   :4815  "
"84","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :4704  ","Min.   : 4702  ","Min.   :4755  ","Min.   :4753  ","Min.   :4771  ","Min.   :4770  ","Min.   :4755  ","Min.   :4753  ","Min.   :4777  ","Min.   :4778  ","Min.   :4779  ","Min.   :4779  ","Min.   :4771  ","Min.   :4770  ","Min.   :4777  ","Min.   :4777  ","Min.   :4778  ","Min.   :4778  "
"86","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:17820  ","1st Qu.:6465  ","1st Qu.: 6487  ","1st Qu.:5333  ","1st Qu.:5349  ","1st Qu.:4963  ","1st Qu.:4970  ","1st Qu.:5333  ","1st Qu.:5349  ","1st Qu.:4807  ","1st Qu.:4804  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4963  ","1st Qu.:4970  ","1st Qu.:4822  ","1st Qu.:4826  ","1st Qu.:4789  ","1st Qu.:4791  "
"87","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :24663  ","Median :7455  ","Median : 7503  ","Median :5666  ","Median :5696  ","Median :5072  ","Median :5082  ","Median :5666  ","Median :5696  ","Median :4832  ","Median :4827  ","Median :4779  ","Median :4779  ","Median :5072  ","Median :5082  ","Median :4846  ","Median :4853  ","Median :4795  ","Median :4798  "
