"",".id","X......id","X....TimeUS","X....DateUS","X....League","netEMEdge.Low","PropHKPriceEdge.Low","PropnetProbBEdge.Low","KProbHKPrice.Low","KProbnetProbB.Low","KProbFixed.Low","KProbFixednetProbB.Low","X.KEMProb.Low","KEMProbnetProbB.Low","KProbHalf.Low","KProbHalfnetProbB.Low","KProbQuarter.Low","KProbQuarternetProbB.Low","X.KProbAdj.Low","KProbAdjnetProbB.Low","X.KHalfAdj.Low","KHalfAdjnetProbB.Low","KEMQuarterAdj.Low","KEMQuarterAdjnetProbB.Low"
"250","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  "
"251","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  "
"252","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"254","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  ","1st Qu.:4781  "
"255","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  ","Median :4786  "
"256","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  ","Mean   :4657  "
"257","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  ","3rd Qu.:4792  "
"258","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  ","Max.   :4801  "
"259","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  ","Min.   :   1  "
"261","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  ","1st Qu.:4779  "
"262","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  ","Median :4779  "
"263","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  ","Mean   :4649  "
"264","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  ","3rd Qu.:4779  "
"265","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  ","Max.   :4779  "
"266","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"268","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  "
"269","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  "
"270","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  "
"271","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  "
"272","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  "
"273","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"275","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  ","1st Qu.:21997  "
"276","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  ","Median :22085  "
"277","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  ","Mean   :21418  "
"278","Kelly2","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  ","3rd Qu.:22191  "
"279","Kelly2","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  ","Max.   :22356  "
"280","Kelly2",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Kelly3","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"282","Kelly3","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  "
"283","Kelly3","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  "
"284","Kelly3","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  "
"285","Kelly3","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  "
"286","Kelly3","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  "
"287","Kelly3",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Kelly4","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"289","Kelly4","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  ","1st Qu.:22015  "
"290","Kelly4","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  ","Median :22111  "
"291","Kelly4","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  ","Mean   :21442  "
"292","Kelly4","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  ","3rd Qu.:22223  "
"293","Kelly4","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  ","Max.   :22402  "
"294","Kelly4",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Kelly1","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"296","Kelly1","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  "
"297","Kelly1","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  "
"298","Kelly1","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  "
"299","Kelly1","3rd Qu.:30792  ","3rd Qu.:2014-09-18 15:05:00  ","3rd Qu.:2014-09-18  ","SPA D1 : 1331  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  ","3rd Qu.:21417  "
"300","Kelly1","Max.   :41055  ","Max.   :2015-07-19 19:45:00  ","Max.   :2015-07-19  ","FRA D1 : 1256  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  ","Max.   :21572  "
"301","Kelly1",NA,NA,NA,"(Other):32136  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Kelly2","Min.   :    1  ","Min.   :2011-01-07 14:45:00  ","Min.   :2011-01-07  ","ENG PR : 1930  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  ","Min.   :    1  "
"303","Kelly2","1st Qu.:10264  ","1st Qu.:2012-09-07 15:00:00  ","1st Qu.:2012-09-07  ","FRA D2 : 1526  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  ","1st Qu.:21233  "
"304","Kelly2","Median :20528  ","Median :2013-09-21 10:00:00  ","Median :2013-09-21  ","GER D1 : 1464  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  ","Median :21316  "
"305","Kelly2","Mean   :20528  ","Mean   :2013-08-06 03:16:01  ","Mean   :2013-08-05  ","ITA D1 : 1412  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  ","Mean   :20683  "
